tweet,sentiment
"In my opinion, I highly recommend this right now.",positive
"Just saying, I would not recommend this right now.",negative
"Personally, The results will be announced later .",neutral
"For me, The results will be announced later .",neutral
"After trying it, The team did an amazing job",positive
"After trying it, The team did an amazing job .",positive
"Right now, I am impressed with the quality in my opinion.",positive
"Today, I watched the latest episode #twitter",neutral
"For me, I am very disappointed with the results .",negative
"Just saying, I am checking the latest information .",neutral
"For me, This is not what I wanted .",negative
"Personally, I highly recommend this right now.",positive
"In my opinion, I would not recommend this right now.",negative
"Today, The new features are brilliant today.",positive
"In my opinion, Absolutely fantastic experience #review",positive
"Honestly, The application has been updated",neutral
"After trying it, I really enjoyed this experience",positive
"Honestly, I am disappointed with the quality #twitter",negative
"After trying it, The train arrived at the station right now.",neutral
"Right now, I am checking the latest information .",neutral
"Personally, The team did a terrible job",negative
"Right now, Best purchase I have made in a long time .",positive
"For me, I am checking the latest information .",neutral
"For me, I really enjoyed this experience .",positive
"For me, I am very disappointed with the results .",negative
"Honestly, What a wonderful experience today .",positive
"Personally, The service was excellent .",positive
"After trying it, This update is terrible .",negative
This is amazing and works perfectly .,positive
"Today, Absolutely awful experience #review",negative
"Today, I watched the latest episode .",neutral
"Right now, What a wonderful experience today .",positive
The package contains two items .,neutral
I am disappointed with the quality .,negative
"Overall, I am disappointed with the quality in my opinion.",negative
"In my opinion, The service was excellent .",positive
"Overall, This movie was fantastic .",positive
"After trying it, The temperature is around 25 degrees .",neutral
"Personally, I really enjoyed this experience right now.",positive
"Just saying, I am checking the latest information .",neutral
"Just saying, Such a horrible day .",negative
"In my opinion, This is exactly what I wanted",positive
"Personally, I am unhappy with the results .",negative
"Right now, This made my day so much better today.",positive
"After trying it, This made my day so much better #twitter",positive
"In my opinion, Such a beautiful day .",positive
"In my opinion, I am satisfied with the results in my opinion.",positive
"Personally, I am satisfied with the results .",positive
I am very happy with the results .,positive
"Personally, The service was excellent .",positive
"Honestly, The meeting is scheduled for tomorrow in my opinion.",neutral
"Personally, This movie was fantastic right now.",positive
"Just saying, The event starts at 6 PM .",neutral
"Personally, The application has been updated .",neutral
"Honestly, I received the package this morning honestly.",neutral
"Overall, This is not what I wanted",negative
"After trying it, The meeting is scheduled for tomorrow after trying it.",neutral
"For me, The event starts at 6 PM .",neutral
"Personally, The service was excellent .",positive
"In my opinion, The meeting is scheduled for tomorrow",neutral
"After trying it, This is exactly what I wanted .",positive
"Honestly, Such a horrible day after trying it.",negative
"After trying it, The results will be announced later #review",neutral
"Today, The team will meet next week .",neutral
"Today, This update is terrible .",negative
This is amazing and works perfectly #twitter,positive
"For me, Best purchase I have made in a long time .",positive
"Right now, Best purchase I have made in a long time #review",positive
"Honestly, I am very disappointed with the results #twitter",negative
"Right now, This movie was fantastic today.",positive
"Today, The team did an amazing job in my opinion.",positive
"Just saying, The new features are brilliant honestly.",positive
"Today, Absolutely awful experience .",negative
I am very disappointed with the results .,negative
"Overall, The event starts at 6 PM right now.",neutral
"Overall, The product is available in three colors .",neutral
"Personally, The company released a new announcement .",neutral
"For me, This update is awesome right now.",positive
"Today, Absolutely awful experience .",negative
"Personally, I absolutely love this product .",positive
"Personally, I am checking the latest information .",neutral
"Personally, The service was excellent today.",positive
"Today, I am satisfied with the results in my opinion.",positive
"In my opinion, I really enjoyed this experience #twitter",positive
Such a horrible day .,negative
The company released a new announcement .,neutral
"Right now, This is not what I wanted honestly.",negative
"In my opinion, The meeting is scheduled for tomorrow #twitter",neutral
"Just saying, This is terrible and does not work .",negative
"Just saying, I would not recommend this .",negative
"Overall, I absolutely hate this product .",negative
"In my opinion, Everything went completely wrong .",negative
"Just saying, The event starts at 6 PM .",neutral
"For me, The service was awful .",negative
"For me, I am reading the news right now",neutral
Absolutely awful experience .,negative
"For me, I am disappointed with the quality today.",negative
"Personally, This made my day so much better #twitter",positive
"Right now, The package contains two items .",neutral
"Personally, I absolutely love this product .",positive
"Personally, This update is terrible .",negative
"In my opinion, The temperature is around 25 degrees in my opinion.",neutral
"Personally, The results will be announced later #twitter",neutral
"Just saying, This movie was extremely boring #twitter",negative
"In my opinion, Such a horrible day .",negative
"Today, The new features are useless today.",negative
"Right now, The company released a new announcement .",neutral
"Right now, This is amazing and works perfectly",positive
"For me, Feeling great and positive today .",positive
"Overall, Absolutely awful experience",negative
"Just saying, This is terrible and does not work .",negative
"For me, The company released a new announcement .",neutral
"Today, The temperature is around 25 degrees",neutral
"For me, Worst purchase I have made honestly.",negative
"For me, I highly recommend this #review",positive
The meeting is scheduled for tomorrow today.,neutral
"After trying it, The company released a new announcement #twitter",neutral
"Today, The package contains two items #twitter",neutral
"In my opinion, I absolutely love this product #review",positive
"For me, Such a beautiful day .",positive
"Right now, This update is terrible .",negative
I am very happy with the results .,positive
"Overall, The weather is cloudy today right now.",neutral
"Right now, I highly recommend this",positive
"Right now, This made my day much worse .",negative
This movie was extremely boring right now.,negative
"For me, The report was published today .",neutral
The meeting is scheduled for tomorrow #review,neutral
"After trying it, I am very happy with the results after trying it.",positive
The package contains two items after trying it.,neutral
This made my day much worse in my opinion.,negative
"Right now, Best purchase I have made in a long time today.",positive
"For me, Absolutely awful experience .",negative
"Honestly, The flight is scheduled for Monday honestly.",neutral
"In my opinion, Such a beautiful day .",positive
"For me, Best purchase I have made in a long time today.",positive
"After trying it, This is terrible and does not work right now.",negative
"Right now, Everything worked perfectly after trying it.",positive
"Personally, I am checking the latest information in my opinion.",neutral
"Personally, The product is available in three colors honestly.",neutral
"Honestly, Absolutely fantastic experience honestly.",positive
"For me, The product is available in three colors .",neutral
"Personally, This movie was fantastic .",positive
"Today, Absolutely fantastic experience",positive
"Overall, The website is currently available in my opinion.",neutral
"Right now, I absolutely hate this product .",negative
I absolutely hate this product right now.,negative
"Just saying, This is terrible and does not work honestly.",negative
"Overall, The new features are useless .",negative
"Right now, The team will meet next week .",neutral
"Overall, Absolutely fantastic experience .",positive
"Personally, The team did an amazing job .",positive
"Just saying, What a horrible experience today after trying it.",negative
"Honestly, I highly recommend this honestly.",positive
"Honestly, The team will meet next week .",neutral
Such a horrible day in my opinion.,negative
"In my opinion, I highly recommend this .",positive
This movie was extremely boring #review,negative
"For me, The report was published today #twitter",neutral
The new features are useless #review,negative
"Today, I am unhappy with the results #review",negative
I am checking the latest information .,neutral
"After trying it, Such a beautiful day right now.",positive
"Today, Absolutely awful experience honestly.",negative
The temperature is around 25 degrees .,neutral
"Just saying, I am checking the latest information right now.",neutral
"Just saying, I am impressed with the quality #review",positive
"Just saying, I am checking the latest information #twitter",neutral
"Personally, I am reading the news right now .",neutral
"After trying it, The results will be announced later .",neutral
I am very disappointed with the results,negative
"Overall, Best purchase I have made in a long time .",positive
"Just saying, The website is currently available",neutral
"In my opinion, This is amazing and works perfectly .",positive
"In my opinion, I watched the latest episode .",neutral
"Honestly, What a wonderful experience today .",positive
"Today, The team will meet next week .",neutral
"Overall, Feeling frustrated and disappointed today",negative
The report was published today .,neutral
The team did an amazing job,positive
"In my opinion, I am unhappy with the results after trying it.",negative
"In my opinion, Feeling great and positive today .",positive
The event starts at 6 PM right now.,neutral
"Overall, I absolutely hate this product .",negative
"In my opinion, I am checking the latest information .",neutral
"Personally, Everything went completely wrong honestly.",negative
Feeling great and positive today in my opinion.,positive
"Overall, The temperature is around 25 degrees",neutral
"After trying it, Everything worked perfectly .",positive
"Right now, What a wonderful experience today #review",positive
"Just saying, Absolutely awful experience #review",negative
"Personally, The event starts at 6 PM in my opinion.",neutral
The new features are brilliant .,positive
"For me, The team will meet next week after trying it.",neutral
"Right now, The new features are brilliant .",positive
The company released a new announcement right now.,neutral
"Honestly, This made my day much worse .",negative
"Right now, The service was awful .",negative
"Personally, The class begins at 10 AM in my opinion.",neutral
"Right now, This update is awesome .",positive
"Overall, The service was awful honestly.",negative
"Right now, I watched the latest episode after trying it.",neutral
"For me, The website is currently available .",neutral
"After trying it, I am very happy with the results .",positive
"Overall, Everything went completely wrong .",negative
The company released a new announcement #review,neutral
"Today, This movie was fantastic today.",positive
Worst purchase I have made #twitter,negative
"Honestly, This is terrible and does not work after trying it.",negative
"Today, The service was awful after trying it.",negative
"Today, I really enjoyed this experience #review",positive
"Honestly, This made my day so much better .",positive
"Just saying, I really disliked this experience",negative
"Honestly, The train arrived at the station honestly.",neutral
"Today, This update is awesome in my opinion.",positive
"In my opinion, I absolutely hate this product .",negative
"Today, I highly recommend this .",positive
"In my opinion, This is not what I wanted .",negative
"Today, I highly recommend this in my opinion.",positive
"Just saying, The service was awful right now.",negative
"Honestly, Best purchase I have made in a long time .",positive
"Honestly, What a wonderful experience today .",positive
"Today, Such a horrible day .",negative
"Just saying, The new features are brilliant .",positive
"Overall, I am disappointed with the quality in my opinion.",negative
"Today, This is exactly what I wanted",positive
"Overall, The store opens at 9 AM .",neutral
"Personally, The train arrived at the station after trying it.",neutral
"Overall, The team will meet next week .",neutral
"Right now, The weather is cloudy today right now.",neutral
"Personally, The team did a terrible job .",negative
"Personally, The train arrived at the station today.",neutral
"For me, The store opens at 9 AM in my opinion.",neutral
"After trying it, I am very happy with the results .",positive
"Just saying, Everything went completely wrong .",negative
"Personally, I am impressed with the quality in my opinion.",positive
"Right now, Absolutely fantastic experience .",positive
"Honestly, I received the package this morning .",neutral
"Just saying, The package contains two items .",neutral
"After trying it, The new features are useless",negative
"Overall, This is exactly what I wanted .",positive
"Just saying, The application has been updated right now.",neutral
The store opens at 9 AM .,neutral
"Today, The class begins at 10 AM",neutral
"After trying it, Worst purchase I have made honestly.",negative
"Personally, Absolutely fantastic experience .",positive
"After trying it, The results will be announced later .",neutral
Absolutely fantastic experience .,positive
"Personally, The temperature is around 25 degrees .",neutral
"For me, Everything worked perfectly",positive
"After trying it, The package contains two items .",neutral
"Personally, I received the package this morning today.",neutral
"For me, I am very happy with the results right now.",positive
"After trying it, The team will meet next week right now.",neutral
"Overall, Absolutely fantastic experience after trying it.",positive
"Just saying, The class begins at 10 AM .",neutral
"Personally, I would not recommend this .",negative
"Just saying, I would not recommend this #twitter",negative
"Today, This is not what I wanted .",negative
This is terrible and does not work honestly.,negative
"Today, Feeling great and positive today .",positive
"In my opinion, The weather is cloudy today honestly.",neutral
"Overall, This update is awesome today.",positive
"After trying it, Everything went completely wrong #review",negative
"In my opinion, This is amazing and works perfectly .",positive
"After trying it, This movie was extremely boring honestly.",negative
"After trying it, I received the package this morning honestly.",neutral
"Right now, The weather is cloudy today honestly.",neutral
"Honestly, I am unhappy with the results",negative
"Today, The meeting is scheduled for tomorrow in my opinion.",neutral
"Personally, This made my day much worse .",negative
"Personally, The results will be announced later after trying it.",neutral
"Today, This is not what I wanted after trying it.",negative
"Honestly, I am reading the news right now .",neutral
"Today, Such a horrible day .",negative
"After trying it, The team did a terrible job .",negative
"Right now, The service was awful in my opinion.",negative
I am disappointed with the quality right now.,negative
"Overall, Everything worked perfectly honestly.",positive
"For me, The team will meet next week .",neutral
"After trying it, Absolutely awful experience .",negative
"For me, What a wonderful experience today right now.",positive
"In my opinion, Feeling great and positive today",positive
"Honestly, I am reading the news right now .",neutral
The new features are brilliant honestly.,positive
"For me, I really disliked this experience #twitter",negative
"Today, I absolutely hate this product after trying it.",negative
"Personally, The results will be announced later .",neutral
"Personally, This update is awesome .",positive
"Honestly, The team will meet next week .",neutral
"Just saying, This is exactly what I wanted after trying it.",positive
"Today, This made my day much worse .",negative
"Right now, Everything worked perfectly #review",positive
"Honestly, This movie was fantastic after trying it.",positive
"For me, The team did an amazing job #review",positive
"After trying it, The temperature is around 25 degrees #review",neutral
"Overall, I am disappointed with the quality honestly.",negative
"Overall, I am checking the latest information .",neutral
"Just saying, I really enjoyed this experience .",positive
"Honestly, The team did a terrible job after trying it.",negative
"In my opinion, The weather is cloudy today .",neutral
"After trying it, What a horrible experience today",negative
"Right now, The package contains two items .",neutral
"Honestly, This is amazing and works perfectly .",positive
"After trying it, What a horrible experience today",negative
"Today, I am satisfied with the results #review",positive
"Honestly, Feeling great and positive today #twitter",positive
"For me, The new features are useless",negative
"Today, What a wonderful experience today .",positive
"For me, I would not recommend this #review",negative
"Overall, I am satisfied with the results",positive
"Honestly, The report was published today .",neutral
"Right now, This is exactly what I wanted in my opinion.",positive
"Today, The website is currently available .",neutral
"Today, The temperature is around 25 degrees after trying it.",neutral
"Personally, Absolutely fantastic experience right now.",positive
"Personally, I highly recommend this today.",positive
"Personally, Such a beautiful day .",positive
Such a horrible day honestly.,negative
"Honestly, The package contains two items .",neutral
"For me, The store opens at 9 AM",neutral
"Just saying, This made my day so much better .",positive
"Personally, This is exactly what I wanted after trying it.",positive
"For me, Feeling great and positive today after trying it.",positive
"Just saying, This is exactly what I wanted today.",positive
"In my opinion, The team will meet next week .",neutral
"For me, This is terrible and does not work after trying it.",negative
"Today, The team will meet next week today.",neutral
"Honestly, The application has been updated #review",neutral
"Overall, I am checking the latest information .",neutral
The service was excellent today.,positive
"Overall, The event starts at 6 PM #review",neutral
"After trying it, The event starts at 6 PM honestly.",neutral
"Honestly, Everything went completely wrong honestly.",negative
"Personally, This movie was fantastic after trying it.",positive
"Overall, Best purchase I have made in a long time #twitter",positive
"Honestly, What a wonderful experience today in my opinion.",positive
"After trying it, The meeting is scheduled for tomorrow",neutral
"Right now, The results will be announced later after trying it.",neutral
"Honestly, Such a horrible day",negative
"Honestly, This movie was extremely boring .",negative
"After trying it, Such a horrible day",negative
"Just saying, What a horrible experience today after trying it.",negative
"Just saying, The flight is scheduled for Monday .",neutral
"For me, The weather is cloudy today after trying it.",neutral
"Just saying, This update is terrible honestly.",negative
"Just saying, I am impressed with the quality right now.",positive
"In my opinion, Such a beautiful day honestly.",positive
"For me, The meeting is scheduled for tomorrow .",neutral
"In my opinion, This is exactly what I wanted right now.",positive
"Right now, This is terrible and does not work #twitter",negative
"For me, This update is awesome right now.",positive
"Overall, The application has been updated in my opinion.",neutral
"In my opinion, This made my day much worse .",negative
The company released a new announcement today.,neutral
"Today, I highly recommend this .",positive
"Today, What a wonderful experience today .",positive
"Honestly, Absolutely fantastic experience .",positive
"Personally, This made my day so much better",positive
"Right now, The website is currently available honestly.",neutral
"Just saying, This is amazing and works perfectly in my opinion.",positive
"In my opinion, Such a beautiful day .",positive
"Honestly, Everything worked perfectly honestly.",positive
"For me, Worst purchase I have made .",negative
"Overall, What a wonderful experience today .",positive
"Personally, Worst purchase I have made .",negative
"After trying it, I am very disappointed with the results in my opinion.",negative
"Just saying, I am disappointed with the quality right now.",negative
"Just saying, This is terrible and does not work .",negative
"In my opinion, This update is terrible .",negative
"Just saying, This made my day so much better right now.",positive
"After trying it, The temperature is around 25 degrees .",neutral
"Honestly, The package contains two items .",neutral
"After trying it, The team will meet next week .",neutral
"Honestly, What a wonderful experience today honestly.",positive
"For me, Feeling great and positive today after trying it.",positive
"Overall, I would not recommend this .",negative
"For me, The report was published today in my opinion.",neutral
"Right now, The store opens at 9 AM #twitter",neutral
"Right now, The temperature is around 25 degrees .",neutral
"Just saying, I am very disappointed with the results right now.",negative
"For me, This update is terrible .",negative
"Just saying, I am very disappointed with the results",negative
"Overall, The package contains two items after trying it.",neutral
"Overall, What a horrible experience today .",negative
I am satisfied with the results today.,positive
"Just saying, The store opens at 9 AM #twitter",neutral
"Honestly, Such a horrible day #review",negative
"Personally, I absolutely love this product today.",positive
"Personally, Feeling frustrated and disappointed today right now.",negative
"After trying it, The service was awful .",negative
"In my opinion, This movie was extremely boring .",negative
"Overall, I really disliked this experience right now.",negative
"Honestly, What a horrible experience today .",negative
"After trying it, I highly recommend this honestly.",positive
This is not what I wanted .,negative
"For me, The new features are useless in my opinion.",negative
"After trying it, I am impressed with the quality .",positive
"After trying it, The class begins at 10 AM in my opinion.",neutral
"Today, I am satisfied with the results after trying it.",positive
"Just saying, The new features are useless #twitter",negative
"Overall, This movie was fantastic .",positive
"Today, I would not recommend this honestly.",negative
"Today, Feeling great and positive today",positive
"After trying it, I absolutely love this product after trying it.",positive
"Overall, This made my day much worse .",negative
"Just saying, This is not what I wanted #twitter",negative
"After trying it, I highly recommend this right now.",positive
"Honestly, The store opens at 9 AM right now.",neutral
"Just saying, I absolutely love this product today.",positive
I absolutely love this product .,positive
"Overall, The weather is cloudy today",neutral
"For me, This update is awesome #review",positive
"In my opinion, The class begins at 10 AM",neutral
"Today, The team did a terrible job today.",negative
"For me, This update is awesome .",positive
"After trying it, This is amazing and works perfectly .",positive
"For me, What a wonderful experience today in my opinion.",positive
"For me, Absolutely fantastic experience .",positive
"Just saying, I am very disappointed with the results honestly.",negative
"Overall, This movie was extremely boring .",negative
"In my opinion, I absolutely love this product .",positive
"Personally, This is exactly what I wanted after trying it.",positive
"Right now, This is terrible and does not work .",negative
"Right now, This is terrible and does not work #review",negative
"In my opinion, The meeting is scheduled for tomorrow right now.",neutral
"Honestly, I am very happy with the results .",positive
"Overall, The service was awful .",negative
"Right now, Absolutely awful experience #review",negative
"Personally, I am very happy with the results .",positive
"Today, The team will meet next week .",neutral
"Personally, The weather is cloudy today honestly.",neutral
"Overall, The team did a terrible job after trying it.",negative
What a wonderful experience today #twitter,positive
This is terrible and does not work .,negative
I am impressed with the quality .,positive
Worst purchase I have made .,negative
"Honestly, This made my day so much better in my opinion.",positive
"After trying it, Feeling frustrated and disappointed today #review",negative
"Honestly, The store opens at 9 AM right now.",neutral
"For me, The new features are brilliant .",positive
"Just saying, Best purchase I have made in a long time .",positive
"Today, Feeling great and positive today .",positive
"Personally, Worst purchase I have made in my opinion.",negative
"Honestly, I am unhappy with the results right now.",negative
"Honestly, The temperature is around 25 degrees .",neutral
"After trying it, I am satisfied with the results .",positive
The team did an amazing job .,positive
"Overall, This made my day so much better after trying it.",positive
"After trying it, I really enjoyed this experience after trying it.",positive
"For me, The team will meet next week .",neutral
"Overall, The store opens at 9 AM today.",neutral
"Overall, I am impressed with the quality .",positive
"In my opinion, The application has been updated right now.",neutral
"Just saying, I watched the latest episode .",neutral
"In my opinion, Feeling frustrated and disappointed today in my opinion.",negative
"In my opinion, The store opens at 9 AM .",neutral
"After trying it, The company released a new announcement .",neutral
"Honestly, The report was published today right now.",neutral
"Honestly, This movie was extremely boring .",negative
"After trying it, What a horrible experience today right now.",negative
"Personally, I absolutely love this product .",positive
"For me, The company released a new announcement .",neutral
"For me, I really enjoyed this experience #review",positive
"Overall, What a horrible experience today .",negative
"In my opinion, I would not recommend this #twitter",negative
"After trying it, The service was awful",negative
"Just saying, The product is available in three colors #twitter",neutral
"For me, I am unhappy with the results right now.",negative
"Honestly, The event starts at 6 PM right now.",neutral
This update is terrible #review,negative
"In my opinion, Such a beautiful day .",positive
"After trying it, I really disliked this experience .",negative
"Right now, The service was excellent #twitter",positive
"In my opinion, The train arrived at the station .",neutral
"Right now, The application has been updated .",neutral
"Personally, This update is awesome after trying it.",positive
"Right now, Everything worked perfectly honestly.",positive
"Today, The team did a terrible job honestly.",negative
"Honestly, I highly recommend this honestly.",positive
"For me, This is terrible and does not work .",negative
"Today, Absolutely awful experience .",negative
"Today, This update is awesome right now.",positive
"Today, The package contains two items #review",neutral
"After trying it, I really enjoyed this experience after trying it.",positive
"Right now, Best purchase I have made in a long time after trying it.",positive
"In my opinion, The weather is cloudy today .",neutral
"Just saying, The train arrived at the station .",neutral
"After trying it, This update is terrible today.",negative
"Honestly, Such a beautiful day honestly.",positive
"After trying it, I absolutely hate this product .",negative
"Just saying, The temperature is around 25 degrees .",neutral
"After trying it, The application has been updated #review",neutral
"Right now, The new features are brilliant right now.",positive
"Overall, The team will meet next week",neutral
"Today, I highly recommend this in my opinion.",positive
"After trying it, The store opens at 9 AM .",neutral
"For me, I watched the latest episode today.",neutral
"Today, Absolutely awful experience today.",negative
"Today, I am impressed with the quality .",positive
"Right now, What a wonderful experience today .",positive
"For me, I am unhappy with the results .",negative
"In my opinion, The new features are useless after trying it.",negative
"Overall, I am disappointed with the quality .",negative
"Overall, Absolutely awful experience after trying it.",negative
"Honestly, I would not recommend this in my opinion.",negative
"Just saying, Absolutely awful experience .",negative
"Overall, Feeling great and positive today .",positive
"In my opinion, I watched the latest episode .",neutral
"For me, This update is awesome .",positive
"Honestly, The team did a terrible job honestly.",negative
"After trying it, Such a beautiful day today.",positive
This movie was fantastic .,positive
"In my opinion, Feeling frustrated and disappointed today today.",negative
"In my opinion, I am very happy with the results in my opinion.",positive
"Right now, This made my day so much better .",positive
"Overall, This is amazing and works perfectly",positive
"Personally, The report was published today in my opinion.",neutral
"Overall, Such a horrible day",negative
"In my opinion, I am unhappy with the results .",negative
"For me, Everything went completely wrong in my opinion.",negative
"Overall, Absolutely awful experience honestly.",negative
"In my opinion, I absolutely hate this product honestly.",negative
"Overall, The new features are useless .",negative
"Overall, Best purchase I have made in a long time #twitter",positive
"Personally, The service was excellent .",positive
"In my opinion, I received the package this morning honestly.",neutral
"Today, This is amazing and works perfectly",positive
"Today, The application has been updated .",neutral
"Just saying, Everything worked perfectly .",positive
"Today, This movie was extremely boring right now.",negative
"Today, Absolutely awful experience .",negative
"After trying it, This is not what I wanted #review",negative
"Today, This made my day much worse .",negative
What a wonderful experience today .,positive
"After trying it, What a wonderful experience today .",positive
"Overall, The report was published today .",neutral
"Overall, I am very disappointed with the results #twitter",negative
"In my opinion, This movie was fantastic .",positive
"Today, The report was published today after trying it.",neutral
"After trying it, This is exactly what I wanted .",positive
"Personally, This is amazing and works perfectly #twitter",positive
"Honestly, This is exactly what I wanted .",positive
"Honestly, Such a horrible day .",negative
"Today, Worst purchase I have made .",negative
"Right now, This update is awesome .",positive
The train arrived at the station in my opinion.,neutral
"Right now, The service was excellent .",positive
"For me, I am satisfied with the results #review",positive
"Right now, This is not what I wanted in my opinion.",negative
"Personally, I am reading the news right now right now.",neutral
"Personally, I absolutely love this product .",positive
"Today, I am unhappy with the results #review",negative
"Honestly, The new features are useless after trying it.",negative
"After trying it, The flight is scheduled for Monday .",neutral
"Just saying, The team did a terrible job after trying it.",negative
"In my opinion, This is amazing and works perfectly .",positive
"After trying it, This update is terrible today.",negative
"After trying it, The temperature is around 25 degrees .",neutral
"In my opinion, This is not what I wanted .",negative
"In my opinion, The weather is cloudy today .",neutral
"After trying it, The service was awful #review",negative
"In my opinion, This made my day much worse .",negative
"In my opinion, This is amazing and works perfectly .",positive
I am very happy with the results .,positive
"Personally, The train arrived at the station honestly.",neutral
"Personally, The new features are brilliant .",positive
"Personally, This movie was fantastic today.",positive
"Honestly, I really disliked this experience right now.",negative
"Honestly, I am unhappy with the results #twitter",negative
"For me, This made my day so much better #twitter",positive
"Right now, The package contains two items .",neutral
"Right now, I really disliked this experience #twitter",negative
"After trying it, I really disliked this experience #twitter",negative
"In my opinion, I watched the latest episode .",neutral
"Just saying, This movie was extremely boring .",negative
"Right now, The weather is cloudy today right now.",neutral
"Honestly, I really disliked this experience #review",negative
"Personally, Absolutely awful experience .",negative
"For me, I am satisfied with the results",positive
"For me, The results will be announced later #review",neutral
"In my opinion, The company released a new announcement .",neutral
"Just saying, I am unhappy with the results honestly.",negative
"Just saying, Best purchase I have made in a long time after trying it.",positive
"Personally, This movie was extremely boring in my opinion.",negative
"For me, I am impressed with the quality .",positive
"After trying it, This is amazing and works perfectly .",positive
"After trying it, Feeling frustrated and disappointed today after trying it.",negative
I am very happy with the results honestly.,positive
"Today, This update is awesome .",positive
"In my opinion, This is amazing and works perfectly .",positive
"After trying it, The store opens at 9 AM .",neutral
"After trying it, Best purchase I have made in a long time honestly.",positive
"After trying it, Absolutely fantastic experience .",positive
"After trying it, Absolutely awful experience today.",negative
"In my opinion, I absolutely hate this product #twitter",negative
"Honestly, Best purchase I have made in a long time",positive
"Today, I absolutely hate this product right now.",negative
"Right now, The product is available in three colors after trying it.",neutral
This is not what I wanted after trying it.,negative
"Just saying, I am unhappy with the results",negative
The service was excellent honestly.,positive
"Just saying, This is not what I wanted .",negative
"For me, The flight is scheduled for Monday honestly.",neutral
"Today, Such a beautiful day .",positive
"In my opinion, This is not what I wanted in my opinion.",negative
"Just saying, The product is available in three colors .",neutral
I am satisfied with the results .,positive
"Just saying, Feeling frustrated and disappointed today .",negative
"After trying it, What a horrible experience today in my opinion.",negative
"For me, The service was excellent right now.",positive
"Overall, The new features are brilliant honestly.",positive
"After trying it, The store opens at 9 AM .",neutral
"In my opinion, The package contains two items .",neutral
"Personally, Feeling great and positive today .",positive
"Just saying, The temperature is around 25 degrees .",neutral
"After trying it, The service was awful .",negative
"After trying it, The new features are useless after trying it.",negative
"Honestly, The team will meet next week after trying it.",neutral
"After trying it, The team did an amazing job in my opinion.",positive
"Overall, The new features are useless .",negative
"Today, The website is currently available .",neutral
"Personally, I received the package this morning .",neutral
"For me, I watched the latest episode .",neutral
"Today, I absolutely hate this product honestly.",negative
"After trying it, Absolutely fantastic experience today.",positive
I highly recommend this after trying it.,positive
"In my opinion, This update is terrible after trying it.",negative
"Just saying, I am reading the news right now honestly.",neutral
"Right now, The team will meet next week right now.",neutral
"Right now, The company released a new announcement .",neutral
I would not recommend this #twitter,negative
"Honestly, Worst purchase I have made right now.",negative
"Honestly, I am reading the news right now .",neutral
"Today, The service was excellent #review",positive
Absolutely fantastic experience honestly.,positive
"Personally, The store opens at 9 AM .",neutral
"Honestly, The store opens at 9 AM #review",neutral
"After trying it, This movie was fantastic in my opinion.",positive
"For me, Feeling frustrated and disappointed today .",negative
"Personally, The package contains two items today.",neutral
What a horrible experience today .,negative
"Today, Such a beautiful day #review",positive
"Personally, The weather is cloudy today",neutral
"Overall, Worst purchase I have made .",negative
Best purchase I have made in a long time .,positive
The new features are useless right now.,negative
"Right now, Worst purchase I have made .",negative
The meeting is scheduled for tomorrow #twitter,neutral
"After trying it, I watched the latest episode #review",neutral
"Overall, I am checking the latest information .",neutral
"Just saying, The new features are brilliant .",positive
"Today, I am very disappointed with the results .",negative
"In my opinion, The package contains two items #twitter",neutral
"Right now, I am impressed with the quality after trying it.",positive
"Today, I am impressed with the quality honestly.",positive
"For me, I absolutely love this product after trying it.",positive
"For me, The product is available in three colors .",neutral
"Right now, This movie was extremely boring .",negative
"Right now, What a wonderful experience today after trying it.",positive
"For me, This movie was extremely boring in my opinion.",negative
"Personally, Absolutely fantastic experience #review",positive
"After trying it, What a horrible experience today",negative
"For me, I am very disappointed with the results .",negative
"In my opinion, The team will meet next week .",neutral
"Just saying, The team did an amazing job .",positive
"Personally, I am disappointed with the quality .",negative
"Today, Everything worked perfectly right now.",positive
"Right now, The event starts at 6 PM .",neutral
"Personally, The train arrived at the station after trying it.",neutral
"Just saying, I am reading the news right now",neutral
"Personally, This is amazing and works perfectly",positive
"Personally, The train arrived at the station .",neutral
"In my opinion, I am unhappy with the results .",negative
"Overall, This update is awesome after trying it.",positive
"Just saying, The results will be announced later .",neutral
"Personally, The class begins at 10 AM .",neutral
Feeling frustrated and disappointed today .,negative
"Honestly, Absolutely awful experience #review",negative
"Personally, Such a beautiful day right now.",positive
"Today, Such a beautiful day .",positive
"Overall, Such a beautiful day .",positive
"For me, Feeling great and positive today .",positive
"Today, The report was published today .",neutral
"For me, I received the package this morning today.",neutral
"Personally, Worst purchase I have made",negative
I received the package this morning #review,neutral
"For me, The company released a new announcement .",neutral
"Today, The package contains two items #twitter",neutral
"Right now, This made my day much worse after trying it.",negative
"Today, I am very disappointed with the results today.",negative
"In my opinion, I am disappointed with the quality .",negative
"Just saying, This movie was fantastic in my opinion.",positive
"Just saying, I highly recommend this .",positive
"For me, I watched the latest episode",neutral
"Honestly, This is terrible and does not work .",negative
"Just saying, This is not what I wanted after trying it.",negative
"Personally, Everything worked perfectly .",positive
"After trying it, I would not recommend this in my opinion.",negative
"After trying it, The flight is scheduled for Monday after trying it.",neutral
"Right now, This is terrible and does not work .",negative
"Right now, The team did an amazing job right now.",positive
